"workId","engName","synonymsName","jpName","episodes","genres"
"3707",\N,"Soukoukijo Iris, Armored Knight Iris","装甲騎女イリス","4","Hentai"
"2353",\N,\N,"大悪司","2","Hentai"
"7456",\N,"Discipline Rei","DISCIPLINE 零","2","Hentai"
"2539","G-Spot Express",\N,"悪戯～いたずら～ The Animation","2","Hentai"
"3940",\N,\N,"おしえてRe:メイド","2","Hentai"
"4607","Cantaloupe Collector",\N,"妻とママとボイン","2","Hentai"
"9761","You're My Love Prize","Finder no Hyouteki, Target in the Finder, Target in the Viewfinder, Finder no Sekiyoku, One Wing in the Finder, One Wing in the Viewfinder","ファインダーシリーズ","2","Action, Drama, Yaoi"
"30812",\N,\N,"逆転魔女裁判 ～痴女な魔女に裁かれちゃう～ THE ANIMATION","1","Hentai, Magic"
"38035",\N,"Nuresuke J* Ameyadori R*pe, Sopping Wet JK Rainy R*peover",\N,\N,"Hentai"
"7969",\N,\N,"RIN×SEN～白濁女教師と野郎ども～","2","Hentai"
"10546",\N,\N,"りんかん倶楽部","4","Hentai"
"2417",\N,"Saigo no Doa wo Shimero, Close the Last Door","最後のドアを閉めろ！","1","Comedy, Drama, Romance, Yaoi"
"32239",\N,"New Futanari Idols: Big Balls Type!","新生 ふたなりアイドル でかたま系!","2","Hentai"
"16644",\N,\N,"窓視相愛 ~純愛メロウより~","1","Hentai"
"3888","The Invisible Stud","Tomei Ningen, Invisible Man","透明人間","2","Hentai"
"24745",\N,"Impregnation of Seven Women","夜這いする七人の孕女","2","Harem, Hentai"
"24967",\N,"A Woman Has Come to the House!","姉キュン！ ～女子が家に来た！～","1","Hentai"
"38039",\N,\N,"巨乳J○がオジさんチ○ポとじゅぽじゅぽいやらしいセックスしてます.","2","Hentai"
"2410",\N,"Marine A Go-Go","それゆけまりんちゃん","3","Hentai, Sci-Fi"
"17491",\N,\N,"ガーデン","2","Hentai"
"33514",\N,\N,"なま LO Re: ふらちもの THE ANIMATION","1","Hentai"
"4127","Sion",\N,"シオン","4","Action, Fantasy, Hentai, Supernatural"
"29705","Girl's Education",\N,"少女教育","2","Hentai"
"2681","Spaceship Agga Ruter","Space Ofera Agga Ruter, Agga Ruta, Agga Rutta, Spaceship Agga Reuter, Space Opera Agga Ruter","SpaceOfera アッガ・ルター","4","Comedy, Hentai, Sci-Fi, Space"
"14129",\N,\N,"STARLESS 21st Century nymphomaniacs.","4","Hentai"
"37222",\N,\N,"ツンえむ! ~ぎゅっと縛って指導して~ THE ANIMATION",\N,"Hentai"
"5347",\N,"Bible Black Imari Rape Scene","バイブルブラック「伊万里 凌辱現場」","1","Hentai"
"36010",\N,\N,"は~とふるママン THE ANIMATION","1","Hentai"
"17541",\N,\N,"理－コトワリ－ ~キミの心の零れた欠片~","2","Hentai"
"7708",\N,\N,"町ぐるみの罠～白濁にまみれた肢体～","4","Hentai"
"5424","Booby Life",\N,"OPPAI ライフ","2","Hentai"
"31400",\N,\N,"輪姦媚薬中毒 ~逃げ場無し! 1428人の生徒全員にSEXされる令嬢沙也香~","2","Hentai"
"2442",\N,"Koihime 2","続・恋姫","2","Fantasy, Harem, Hentai, Magic, Supernatural"
"33393",\N,\N,"円交少女～陸上部ゆっきーの場合～ THE ANIMATION","1","Hentai"
"4698","The Immorals","Jokei Kazoku ~Inbou~, Feminine Family","女系家族 ～淫謀～","2","Hentai"
"19103",\N,\N,"牝性 -ペルソナ-","1","Hentai"
"2982","Temptation",\N,"誘惑","2","Hentai, School"
"320","Kite",\N,"A KITE（カイト）","2","Action, Hentai, Police, Drama"
"37699",\N,\N,"大好きな母","2","Hentai"
"34639",\N,"Ero Zemi: Ecchi ni Yaruki ni ABC","えろゼミ ～エッチにヤルきにABC～ THE ANIMATION","1","Hentai"
"31518",\N,\N,"炎の孕ませもっと!発育っ!身体測定2","1","Harem, Hentai, School"
"14661",\N,\N,"禁断の病棟 THE ANIMATION","2","Harem, Hentai"
"2988",\N,"Sexy Magical Girl Ai, Maho Shojo Ai","魔法少女アイ","5","Action, Hentai, Horror, Supernatural"
"9968",\N,\N,"輪罠（わな）～白濁まみれの放課後～","2","Hentai"
"3999","Dorei Maid Princess","Slave Maid Princess","奴隷メイドプリンセス","4","Fantasy, Hentai"
"5427",\N,\N,"戦乙女ヴァルキリー2","3","Demons, Fantasy, Hentai, Supernatural"
"37224",\N,"JK to Inkou Kyoushi 4 feat. Ero Giin Sensei Namaiki Hamedoru Friends","淫行教師4 feat.エロ議員センセイ",\N,"Hentai, School"
"2960","The Roommate","Ki ni Naru Roommate","気になるルームメイト","2","Hentai"
"24851",\N,\N,"マドンナ～完熟ボディCollection～","1","Harem, Hentai"
"3171",\N,"Spa of Love","凌辱人妻温泉","2","Hentai"
"9328",\N,\N,"少女戦機 ソウルイーター","1","Hentai"
"11997",\N,\N,"ツンデレ淫乱少女すくみ","2","Hentai"
"11031",\N,\N,"ヴァンパイア","2","Hentai, Supernatural, Vampire"
"1780","Beat Angel Escalayer",\N,"超昂天使エスカレイヤー","3","Demons, Hentai, Sci-Fi, Super Power"
"20995",\N,"Slave Princess Olivia","姫騎士オリヴィア","2","Hentai"
"37360",\N,\N,"妹ぱらだいす! 3 The Animation","2","Hentai"
"4027","Jiburiru: Second Coming","Makai Tenshi Jibril 2, Jiburiru The Devil Angel 2","魔界天使ジブリール episode2","4","Hentai, Magic, Super Power"
"3302","Oh My Sex Goddess","Megamisama Chuuihou, Megamisama Chu'uihou The Animation","めがちゅ!","3","Hentai, Supernatural"
"7276",\N,\N,"夏蟲 THE ANIMATION","2","Hentai"
"36461",\N,\N,"パコマネ わたし, 今日から名門野球部の性処理係になります... THE ANIMATION","1","Hentai"
"23305",\N,\N,"新・聖ヤリマン学園援交日記 THE ANIMATION","1","Hentai"
"15539",\N,\N,"アンスイート-寝取られ堕ちた女たち-","1","Hentai, School"
"24453",\N,"Fechikano!","ふぇちかの！","1","Hentai"
"10420",\N,\N,"学園3","2","Hentai"
"30242",\N,\N,"黒の教室","2","Hentai"
"9310",\N,\N,"凌辱ファミレス調教メニュー","2","Hentai"
"20589",\N,\N,"美脚性奴会長 亜衣","1","Hentai"
"24317",\N,\N,"らぶコロン","2","Hentai"
"37223",\N,"Ore ga Kanojo wo Okasu Wake","俺が姪[かのじょ]を○す理由[わけ]",\N,"Hentai"
"5603",\N,\N,"真･燐月","2","Drama, Hentai, Supernatural"
"12373",\N,\N,"STAR☆jewel スタージュエル","1","Hentai, Yuri"
"38037",\N,"Ane Chijo Max Heart","あねちじょ☆マックスハート",\N,"Harem, Hentai"
"1042",\N,\N,"BRONZE zetsuai since 1989","1","Drama, Music, Romance, Sports, Yaoi"
"3622",\N,\N,"戦乙女スヴィア","4","Fantasy, Hentai"
"10770",\N,"Mahou Shoujo Erena, Magical Girl Erena!","魔法少女えれな","3","Hentai, Magic, Supernatural"
"1263","Wet Summer Days",\N,"水夏 ~SUIKA~","3","Drama, Fantasy, Hentai, Romance"
"34529",\N,\N,"虜ノ鎖","2","Hentai"
"1041",\N,"Desperate Love, Everlasting Love, Bronze: 1989","絶愛-1989-","1","Drama, Music, Romance, Sports, Yaoi"
"33865",\N,"Hachishaku Hachiwa Keraku Meguri","八尺八話快樂巡り 異形怪奇譚 The Animation",\N,"Hentai, Supernatural"
"1635","Immoral Sisters 2",\N,"愛姉妹2 ～二人の果実～","2","Hentai"
"1634","Immoral Sisters",\N,"愛姉妹～二人の果実～","3","Hentai"
"31401",\N,\N,"くりぃみぃパイ","2","Hentai"
"14047",\N,\N,"戦乙女ヴァルキリーG","2","Fantasy, Hentai, Supernatural"
"30460",\N,\N,"彼女がネコミミに着替えたら","1","Hentai"
"12961",\N,\N,"姦染5-THE Daybreak-","3","Hentai"
"2377",\N,"Kisaku The Letch III","鬼作","6","Hentai"
"8651",\N,\N,"Newmanoid CAM ～キャム＝キャスティン～","1","Hentai"
"25877",\N,\N,"デモニオン ~外伝~","2","Hentai"
"1783","Younger Sister Juice","Imoutojiru, Imouto Juice","妹汁","2","Hentai"
"9309",\N,\N,"姦染3","2","Hentai"
"36895",\N,\N,"ねぇ、…しよ♥","2","Hentai"
"21393",\N,\N,"椎葉さんのウラの顔。 with イモートリップ","1","Hentai"
"8294",\N,\N,"真章 幻夢館","4","Hentai"
"11349",\N,\N,"それでも妻を愛してる","3","Hentai"
"11465",\N,\N,"妻の母さゆり","2","Hentai"
